iter	Passed	Remaining
1664	149569	30093
1665	149653	30002
1666	149736	29911
1667	149823	29821
1668	149910	29730
1669	149999	29640
1670	150093	29551
1671	150186	29462
1672	150274	29372
1673	150369	29283
1674	150463	29194
1675	150545	29103
1676	150632	29012
1677	150711	28920
1678	150803	28831
1679	150897	28742
1680	150983	28651
1681	151070	28561
1682	151157	28471
1683	151243	28380
1684	151328	28289
1685	151411	28198
1686	151507	28110
1687	151596	28020
1688	151689	27931
1689	151775	27840
1690	151884	27754
1691	151968	27663
1692	152056	27573
1693	152128	27480
1694	152215	27389
1695	152305	27300
1696	152375	27206
1697	152456	27115
1698	152540	27024
1699	152616	26932
1700	152719	26844
1701	152794	26752
1702	152887	26663
1703	152976	26573
1704	153082	26486
1705	153173	26396
1706	153261	26306
1707	153348	26216
1708	153438	26126
1709	153518	26035
1710	153604	25944
1711	153684	25853
1712	153772	25763
1713	153855	25672
1714	153945	25582
1715	154034	25492
1716	154124	25403
1717	154211	25313
1718	154313	25225
1719	154415	25137
1720	154517	25049
1721	154610	24960
1722	154713	24872
1723	154804	24783
1724	154908	24695
1725	154991	24604
1726	155102	24518
1727	155192	24428
1728	155277	24337
1729	155393	24252
1730	155486	24162
1731	155576	24073
1732	155681	23985
1733	155776	23896
1734	155866	23806
1735	155949	23715
1736	156052	23627
1737	156161	23541
1738	156256	23451
1739	156362	23364
1740	156466	23276
1741	156546	23185
1742	156636	23095
1743	156740	23007
1744	156838	22919
1745	156935	22830
1746	157042	22742
1747	157123	22651
1748	157210	22561
1749	157301	22471
1750	157415	22385
1751	157504	22295
1752	157599	22205
1753	157699	22117
1754	157800	22029
1755	157893	21939
1756	157961	21846
1757	158053	21757
1758	158147	21667
1759	158243	21578
1760	158324	21487
1761	158409	21396
1762	158508	21308
1763	158599	21218
1764	158687	21128
1765	158793	21040
1766	158898	20952
1767	158985	20862
1768	159083	20773
1769	159171	20683
1770	159255	20592
1771	159332	20500
1772	159425	20411
1773	159518	20321
1774	159610	20232
1775	159690	20141
1776	159776	20050
1777	159864	19960
1778	159964	19871
1779	160057	19782
1780	160146	19692
1781	160225	19601
1782	160313	19511
1783	160394	19419
1784	160502	19332
1785	160628	19246
1786	160723	19157
1787	160818	19067
1788	160934	18981
1789	161040	18892
1790	161140	18804
1791	161257	18717
1792	161362	18629
1793	161459	18539
1794	161569	18452
1795	161668	18363
1796	161781	18275
1797	161889	18187
1798	161989	18098
1799	162095	18010
1800	162203	17922
1801	162320	17835
1802	162453	17750
1803	162577	17663
1804	162683	17575
1805	162781	17485
1806	162900	17398
1807	163003	17310
1808	163120	17222
1809	163218	17133
1810	163311	17043
1811	163439	16957
1812	163537	16867
1813	163646	16779
1814	163768	16692
1815	163856	16602
1816	163950	16512
1817	164029	16420
1818	164140	16332
1819	164224	16241
1820	164307	16151
1821	164387	16059
1822	164476	15969
1823	164568	15879
1824	164662	15789
1825	164747	15698
1826	164835	15608
1827	164919	15517
1828	165012	15427
1829	165093	15336
1830	165182	15246
1831	165270	15155
1832	165363	15065
1833	165457	14975
1834	165538	14884
1835	165640	14795
1836	165727	14705
1837	165804	14613
1838	165896	14523
1839	165990	14433
1840	166082	14343
1841	166175	14253
1842	166257	14163
1843	166343	14072
1844	166435	13982
1845	166526	13892
1846	166612	13801
1847	166697	13711
1848	166788	13620
1849	166873	13530
1850	166967	13440
1851	167069	13351
1852	167154	13260
1853	167244	13170
1854	167341	13080
1855	167436	12990
1856	167526	12900
1857	167610	12809
1858	167709	12720
1859	167793	12629
1860	167882	12539
1861	167964	12448
1862	168056	12358
1863	168138	12267
1864	168223	12177
1865	168315	12086
1866	168408	11996
1867	168494	11906
1868	168582	11816
1869	168666	11725
1870	168757	11635
1871	168848	11545
1872	168943	11455
1873	169028	11364
1874	169124	11274
1875	169214	11184
1876	169310	11094
1877	169398	11004
1878	169521	10916
1879	169606	10825
1880	169701	10736
1881	169791	10645
1882	169879	10555
1883	169977	10465
1884	170060	10375
1885	170140	10284
1886	170238	10194
1887	170319	10103
1888	170413	10013
1889	170513	9924
1890	170598	9833
1891	170690	9743
1892	170780	9653
1893	170862	9562
1894	170970	9473
1895	171057	9382
1896	171140	9292
1897	171234	9202
1898	171327	9112
1899	171417	9021
1900	171514	8932
1901	171600	8841
1902	171695	8751
1903	171781	8661
1904	171882	8571
1905	171989	8482
1906	172081	8391
1907	172154	8300
1908	172238	8210
1909	172320	8119
1910	172420	8030
1911	172505	7939
1912	172617	7850
1913	172726	7760
1914	172814	7670
1915	172901	7580
1916	172986	7489
1917	173068	7399
1918	173167	7309
1919	173249	7218
1920	173329	7128
1921	173421	7037
1922	173504	6947
1923	173594	6857
1924	173691	6767
1925	173784	6677
1926	173874	6586
1927	173960	6496
1928	174045	6406
1929	174133	6315
1930	174226	6225
1931	174321	6135
1932	174404	6045
1933	174480	5954
1934	174568	5864
1935	174654	5773
1936	174745	5683
1937	174832	5593
1938	174919	5502
1939	174995	5412
1940	175083	5321
1941	175171	5231
1942	175265	5141
1943	175351	5051
1944	175438	4960
1945	175519	4870
1946	175578	4779
1947	175660	4689
1948	175749	4598
1949	175835	4508
1950	175924	4418
1951	175992	4327
1952	176087	4237
1953	176179	4147
1954	176268	4057
1955	176354	3967
1956	176428	3876
1957	176515	3786
1958	176599	3696
1959	176686	3605
1960	176767	3515
1961	176849	3425
1962	176929	3334
1963	177013	3244
1964	177101	3154
1965	177186	3064
1966	177263	2973
1967	177348	2883
1968	177432	2793
1969	177513	2703
1970	177601	2613
1971	177678	2522
1972	177766	2432
1973	177861	2342
1974	177955	2252
1975	178043	2162
1976	178143	2072
1977	178244	1982
1978	178337	1892
1979	178428	1802
1980	178516	1712
1981	178606	1622
1982	178702	1531
1983	178768	1441
1984	178854	1351
1985	178934	1261
1986	179024	1171
1987	179115	1081
1988	179198	991
1989	179287	900
1990	179378	810
1991	179463	720
1992	179545	630
1993	179635	540
1994	179726	450
1995	179822	360
1996	179914	270
1997	179994	180
1998	180073	90
1999	180153	0
